DATA date is  22-10-20
ライバー,subscriberCount
一ノ瀬うるは 464000
兎咲ミミ 208000
八雲べに 317000
如月れん 153000
小雀とと 129000
橘ひなの 430000
猫汰つな 282000
白波らむね 140000
神成きゅぴ 228000
空澄セナ 219000
紫宮るな 275000
胡桃のあ 475000
花芽すみれ 426000
花芽なずな 294000
英リサ 261000
藍沢エマ 351000
