DATA date is  22-06-28
ライバー,subscriberCount
AlbanKnox 379000
AmiciaMichella 81000
AzuraCecillia 53700
BanHada 61300
BonnivierPranaja 80800
DeremKado 32500
EliraPendora 400000
EnnaAlouette 321000
EtnaCrimson 48300
FinanaRyugu 375000
FulgurOvid 255000
Gaon 30200
HaYun 46400
HyonaElatiora 29600
IkeEveland 613000
LaylaAlstroemeria 59700
LeeRoha 87700
LucaKaneshiro 619000
MillieParfait 312000
MiyuOttavia 84600
MystaRias 712000
NagisaArcinia 28300
Nagi【にじさんじ】 69300
NaraHaramaung 55300
NaSera【にじさんじ】 25700
NinaKosaka 425000
OhJiyu 37600
PetraGurin 339000
PomuRainpuff 388000
RaiGalilei 43800
ReimuEndou 288000
RezaAvanluna 55400
RiksaDhirendra 48800
RosemiLovelock 325000
RyuHari 24400
Ryushen 555000
SelenTatsuki 408000
SonnyBrisko 298000
UkiVioleta 312000
VoxAkuma 887000
XiaEkavira 32700
Yamino 572000
YugoAsuma 278000
えま★おうがすと 200000
える【にじさんじ】 277000
でびでび・でびる 494000
ましろ None
アクシア・クローネ 245000
アルス・アルマル 631000
アンジュ・カトリーナ 669000
イブラヒム 477000
エクス・アルビオ 311000
エリー・コニファー 178000
オリバー・エバンス 230000
ギルザレンⅲ世 127000
グウェル・オス・ガール 403000
シスカレオンタイン 115000
シスター・クレア 443000
ジョー・力一 395000
セフィナ 85800
ゼアコルネリア 93700
タカラジマン 111000
ドーラ 309000
ニュイ・ソシエール 392000
ハナマキア 273000
フミ 205000
フレン・E・ルスタリオ 471000
ベルモンド・バンデラス 415000
ミカメラティカ 203000
モイラ 138000
ヤンナリ 125000
ラトナ・プティ 449000
リゼ・ヘルエスタ 661000
ルイス・キャミー 199000
レイン・パターソン 291000
レオス・ヴィンセント 276000
レヴィ・エリファ 279000
ローレン・イロアス 300000
三枝明那 491000
不破湊 579000
伏見ガク 227000
健屋花那 464000
先斗寧 124000
剣持刀也 672000
加賀美ハヤト 522000
勇気ちひろ 618000
卯月コウ 224000
周央サンゴ 372000
壱百満天原サロメ 1380000
夕陽リリ 236000
夜見れな 414000
夢月ロア 353000
夢追翔 283000
天ヶ瀬むゆ 97100
天宮こころ 446000
奈羅花 353000
宇志海いちご 163000
安土桃 127000
家長むぎ 172000
小野町春香 192000
山神カルタ 182000
弦月藤士郎 267000
愛園愛美 172000
成瀬鳴 117000
文野環 321000
早瀬走 213000
明楽レイ 48300
星川サラ 788000
春崎エアル 107000
月ノ美兎 880000
朝日南アカネ 195000
本間ひまわり 694000
来栖夏芽 178000
東堂コハク 112000
桜凛月 213000
森中花咲 275000
椎名唯華 577000
樋口楓 551000
海妹四葉 123000
渋谷ハジメ 147000
瀬戸美夜子 155000
物述有栖 248000
甲斐田晴 462000
町田ちま 510000
白雪巴 365000
相羽ういは 330000
矢車りね 76300
社築 633000
神田笑一 226000
空星きらめ 157000
竜胆尊 505000
舞元啓介 373000
花畑チャイカ 384000
葉加瀬冬雪 370000
葉山舞鈴 249000
葛葉 1320000
西園チグサ 370000
語部紡 77500
赤羽葉子 171000
轟京子 129000
郡道美玲 424000
鈴木勝 251000
鈴谷アキ 142000
鈴鹿詩子 537000
長尾景 295000
雨森小夜 157000
雪城真尋 160000
静凛 354000
飛鳥ひな 104000
魔使マオ 256000
魔界ノりりむ 308000
鷹宮リオン 446000
黒井しば 186000
黛灰 544000
민수하 101000
