DATA date is  22-10-16
ライバー,VideoCount
AiraniIofifteen 480
AnyaMelfissa 424
AyundaRisu 586
AZKi 253
CeresFauna 237
GawrGura 385
HakosBaelz 297
IRyS 232
KaelaKovalskia 294
KoboKanaeru 158
KureijiOllie 602
MoonaHoshinova 489
MoriCalliope 559
NanashiMumei 232
NinomaeIna'nis 450
OuroKronii 180
PavoliaReine 684
TakabashiKiara 641
TsukumoSana 99
VestiaZeta 203
WatsonAmelia 660
さくらみこ 880
ときのそら 720
アキ・ローゼンタール 665
ラプラス・ダークネス 230
ロボ子さん 1100
不知火フレア 957
兎田ぺこら 1073
博衣こより 561
夏色まつり 861
夜空メル 352
大神ミオ 594
大空スバル 764
天音かなた 930
姫森ルーナ 546
宝鐘マリン 785
尾丸ポルカ 779
常闇トワ 801
戌神ころね 621
星街すいせい 553
桃鈴ねね 555
桐生ココ 788
沙花叉クロヱ 204
湊あくあ 456
猫又おかゆ 687
獅白ぼたん 676
癒月ちょこ 519
白神フブキ 1684
白銀ノエル 724
百鬼あやめ 220
紫咲シオン 458
角巻わため 1055
赤井はあと 871
雪花ラミィ 724
風真いろは 252
鷹嶺ルイ 464
