DATA date is  22-06-15
ライバー,subscriberCount
AlbanKnox 355000
AmiciaMichella 80200
AzuraCecillia 52700
BanHada 60600
BonnivierPranaja 80000
DeremKado 31900
EliraPendora 387000
EnnaAlouette 303000
EtnaCrimson 47900
FinanaRyugu 361000
FulgurOvid 236000
Gaon 29200
HaYun 43500
HyonaElatiora 28900
IkeEveland 580000
LaylaAlstroemeria 59300
LeeRoha 84400
LucaKaneshiro 581000
MillieParfait 296000
MiyuOttavia 84200
MystaRias 669000
NagisaArcinia 28100
Nagi【にじさんじ】 67500
NaraHaramaung 54700
NaSera【にじさんじ】 23900
NinaKosaka 409000
OhJiyu 36900
PetraGurin 328000
PomuRainpuff 372000
RaiGalilei 43500
ReimuEndou 274000
RezaAvanluna 53800
RiksaDhirendra 48400
RosemiLovelock 312000
RyuHari 23100
Ryushen 551000
SelenTatsuki 390000
SonnyBrisko 281000
UkiVioleta 289000
VoxAkuma 834000
XiaEkavira 32100
Yamino 535000
YugoAsuma 261000
えま★おうがすと 200000
える【にじさんじ】 273000
でびでび・でびる 488000
ましろ None
アクシア・クローネ 244000
アルス・アルマル 624000
アンジュ・カトリーナ 666000
イブラヒム 475000
エクス・アルビオ 311000
エリー・コニファー 178000
オリバー・エバンス 227000
ギルザレンⅲ世 127000
グウェル・オス・ガール 400000
シスカレオンタイン 114000
シスター・クレア 441000
ジョー・力一 392000
セフィナ 80200
ゼアコルネリア 92700
タカラジマン 110000
ドーラ 307000
ニュイ・ソシエール 390000
ハナマキア 272000
フミ 204000
フレン・E・ルスタリオ 468000
ベルモンド・バンデラス 414000
ミカメラティカ 192000
モイラ 138000
ヤンナリ 117000
ラトナ・プティ 432000
リゼ・ヘルエスタ 657000
ルイス・キャミー 197000
レイン・パターソン 287000
レオス・ヴィンセント 275000
レヴィ・エリファ 278000
ローレン・イロアス 299000
三枝明那 486000
不破湊 573000
伏見ガク 225000
健屋花那 461000
先斗寧 121000
剣持刀也 662000
加賀美ハヤト 519000
勇気ちひろ 616000
卯月コウ 223000
周央サンゴ 352000
壱百満天原サロメ 1270000
夕陽リリ 235000
夜見れな 413000
夢月ロア 353000
夢追翔 283000
天ヶ瀬むゆ 96100
天宮こころ 441000
奈羅花 349000
宇志海いちご 163000
安土桃 125000
家長むぎ 172000
小野町春香 192000
山神カルタ 180000
弦月藤士郎 263000
愛園愛美 172000
成瀬鳴 117000
文野環 321000
早瀬走 212000
明楽レイ 47400
星川サラ 783000
春崎エアル 106000
月ノ美兎 878000
朝日南アカネ 191000
本間ひまわり 693000
来栖夏芽 178000
東堂コハク 110000
桜凛月 212000
森中花咲 275000
椎名唯華 576000
樋口楓 544000
海妹四葉 119000
渋谷ハジメ 146000
瀬戸美夜子 154000
物述有栖 248000
甲斐田晴 453000
町田ちま 506000
白雪巴 364000
相羽ういは 327000
矢車りね 75600
社築 628000
神田笑一 225000
空星きらめ 156000
竜胆尊 504000
舞元啓介 372000
花畑チャイカ 381000
葉加瀬冬雪 368000
葉山舞鈴 247000
葛葉 1310000
西園チグサ 367000
語部紡 77400
赤羽葉子 170000
轟京子 125000
郡道美玲 422000
鈴木勝 245000
鈴谷アキ 141000
鈴鹿詩子 536000
長尾景 289000
雨森小夜 157000
雪城真尋 159000
静凛 354000
飛鳥ひな 104000
魔使マオ 256000
魔界ノりりむ 307000
鷹宮リオン 446000
黒井しば 186000
黛灰 539000
민수하 94600
