DATA date is  22-06-30
ライバー,subscriberCount
AiraniIofifteen 590000
AnyaMelfissa 505000
AyundaRisu 689000
AZKi 648000
CeresFauna 564000
GawrGura 4030000
HakosBaelz 572000
IRyS 839000
KaelaKovalskia 313000
KoboKanaeru 870000
KureijiOllie 1100000
MoonaHoshinova 1110000
MoriCalliope 2080000
NanashiMumei 667000
NinomaeIna'nis 1430000
OuroKronii 750000
PavoliaReine 639000
TakabashiKiara 1380000
TsukumoSana 337000
VestiaZeta 442000
WatsonAmelia 1680000
さくらみこ 1490000
ときのそら 984000
アキ・ローゼンタール 685000
ラプラス・ダークネス 806000
ロボ子さん 843000
不知火フレア 893000
兎田ぺこら 1960000
博衣こより 636000
夏色まつり 1250000
夜空メル 726000
大神ミオ 1000000
大空スバル 1330000
天音かなた 1210000
姫森ルーナ 816000
宝鐘マリン 1940000
尾丸ポルカ 987000
常闇トワ 1070000
戌神ころね 1830000
星街すいせい 1510000
桃鈴ねね 944000
沙花叉クロヱ 860000
湊あくあ 1640000
猫又おかゆ 1400000
獅白ぼたん 1190000
癒月ちょこ 879000
白神フブキ 1890000
白銀ノエル 1510000
百鬼あやめ 1280000
紫咲シオン 1020000
角巻わため 1240000
赤井はあと 1370000
雪花ラミィ 1010000
風真いろは 577000
鷹嶺ルイ 546000
