DATA date is  22-10-09
ライバー,subscriberCount
AxelSyrios 153000
MagniDezmond 165000
NoirVesper 174000
RegisAltare 184000
アステル・レダ 212000
アルランディス 173000
夕刻ロベル 273000
夜十神封魔 86800
奏手イヅル 196000
岸堂天真 126000
影山シエン 209000
律可 218000
水無世燐央 85200
緋崎ガンマ 87200
羽継烏有 70500
花咲みやび 131000
荒咬オウガ 168000
薬師寺朱雀 10300
鏡見キラ 77100
