DATA date is  22-06-18
ライバー,subscriberCount
AiraniIofifteen 584000
AnyaMelfissa 498000
AyundaRisu 682000
AZKi 643000
CeresFauna 556000
GawrGura 4000000
HakosBaelz 564000
IRyS 834000
KaelaKovalskia 293000
KoboKanaeru 794000
KureijiOllie 1090000
MoonaHoshinova 1100000
MoriCalliope 2070000
NanashiMumei 659000
NinomaeIna'nis 1420000
OuroKronii 743000
PavoliaReine 631000
TakabashiKiara 1370000
TsukumoSana 333000
VestiaZeta 422000
WatsonAmelia 1670000
さくらみこ 1480000
ときのそら 979000
アキ・ローゼンタール 683000
ラプラス・ダークネス 795000
ロボ子さん 841000
不知火フレア 886000
兎田ぺこら 1950000
博衣こより 627000
夏色まつり 1240000
夜空メル 724000
大神ミオ 1000000
大空スバル 1330000
天音かなた 1210000
姫森ルーナ 812000
宝鐘マリン 1930000
尾丸ポルカ 984000
常闇トワ 1060000
戌神ころね 1820000
星街すいせい 1500000
桃鈴ねね 940000
沙花叉クロヱ 853000
湊あくあ 1640000
猫又おかゆ 1400000
獅白ぼたん 1180000
癒月ちょこ 876000
白神フブキ 1890000
白銀ノエル 1500000
百鬼あやめ 1280000
紫咲シオン 1020000
角巻わため 1230000
赤井はあと 1370000
雪花ラミィ 1010000
風真いろは 569000
鷹嶺ルイ 533000
