descending order
DATA date is  22-10-14
ライバー,subscriberCount
胡桃のあ 474000
一ノ瀬うるは 463000
橘ひなの_Hinano Tachibana  428000
橘ひなの 428000
花芽すみれ 425000
藍沢エマ_ぶいすぽっ 350000
八雲べに 316000
花芽なずな 293000
猫汰つな 279000
紫宮るな 274000
英リサ 260000
神成きゅぴ 227000
空澄セナ 218000
兎咲ミミ_ぶいすぽっ 206000
如月れん 152000
白波らむね_ぶいすぽっ 138000
小雀とと 128000
