DATA date is  22-10-14
ライバー,subscriberCount
AxelSyrios 156000
MagniDezmond 168000
NoirVesper 177000
RegisAltare 187000
アステル・レダ 213000
アルランディス 173000
夕刻ロベル 273000
夜十神封魔 87400
奏手イヅル 197000
岸堂天真 127000
影山シエン 209000
律可 218000
水無世燐央 85700
緋崎ガンマ 89300
羽継烏有 70800
花咲みやび 132000
荒咬オウガ 169000
薬師寺朱雀 10300
鏡見キラ 77100
