DATA date is  22-06-23
ライバー,subscriberCount
AlbanKnox 370000
AmiciaMichella 80700
AzuraCecillia 53400
BanHada 61000
BonnivierPranaja 80600
DeremKado 32300
EliraPendora 395000
EnnaAlouette 313000
EtnaCrimson 48100
FinanaRyugu 371000
FulgurOvid 247000
Gaon 29700
HaYun 45200
HyonaElatiora 29200
IkeEveland 598000
LaylaAlstroemeria 59600
LeeRoha 85500
LucaKaneshiro 603000
MillieParfait 306000
MiyuOttavia 84500
MystaRias 694000
NagisaArcinia 28300
Nagi【にじさんじ】 68500
NaraHaramaung 55100
NaSera【にじさんじ】 25100
NinaKosaka 418000
OhJiyu 37300
PetraGurin 335000
PomuRainpuff 383000
RaiGalilei 43700
ReimuEndou 282000
RezaAvanluna 55100
RiksaDhirendra 48700
RosemiLovelock 320000
RyuHari 23300
Ryushen 554000
SelenTatsuki 402000
SonnyBrisko 290000
UkiVioleta 302000
VoxAkuma 865000
XiaEkavira 32400
Yamino 556000
YugoAsuma 271000
えま★おうがすと 200000
える【にじさんじ】 275000
でびでび・でびる 492000
ましろ None
アクシア・クローネ 245000
アルス・アルマル 628000
アンジュ・カトリーナ 668000
イブラヒム 477000
エクス・アルビオ 311000
エリー・コニファー 178000
オリバー・エバンス 229000
ギルザレンⅲ世 127000
グウェル・オス・ガール 401000
シスカレオンタイン 115000
シスター・クレア 442000
ジョー・力一 393000
セフィナ 84100
ゼアコルネリア 93100
タカラジマン 111000
ドーラ 309000
ニュイ・ソシエール 391000
ハナマキア 272000
フミ 205000
フレン・E・ルスタリオ 470000
ベルモンド・バンデラス 414000
ミカメラティカ 198000
モイラ 138000
ヤンナリ 123000
ラトナ・プティ 444000
リゼ・ヘルエスタ 660000
ルイス・キャミー 198000
レイン・パターソン 291000
レオス・ヴィンセント 276000
レヴィ・エリファ 279000
ローレン・イロアス 300000
三枝明那 489000
不破湊 577000
伏見ガク 226000
健屋花那 463000
先斗寧 123000
剣持刀也 669000
加賀美ハヤト 521000
勇気ちひろ 617000
卯月コウ 224000
周央サンゴ 357000
壱百満天原サロメ 1350000
夕陽リリ 235000
夜見れな 414000
夢月ロア 353000
夢追翔 283000
天ヶ瀬むゆ 96600
天宮こころ 444000
奈羅花 352000
宇志海いちご 163000
安土桃 126000
家長むぎ 172000
小野町春香 192000
山神カルタ 181000
弦月藤士郎 265000
愛園愛美 172000
成瀬鳴 117000
文野環 321000
早瀬走 212000
明楽レイ 47800
星川サラ 786000
春崎エアル 106000
月ノ美兎 880000
朝日南アカネ 193000
本間ひまわり 694000
来栖夏芽 178000
東堂コハク 111000
桜凛月 213000
森中花咲 275000
椎名唯華 576000
樋口楓 548000
海妹四葉 121000
渋谷ハジメ 146000
瀬戸美夜子 155000
物述有栖 248000
甲斐田晴 457000
町田ちま 508000
白雪巴 364000
相羽ういは 330000
矢車りね 76200
社築 631000
神田笑一 226000
空星きらめ 156000
竜胆尊 505000
舞元啓介 373000
花畑チャイカ 382000
葉加瀬冬雪 369000
葉山舞鈴 248000
葛葉 1320000
西園チグサ 368000
語部紡 77500
赤羽葉子 170000
轟京子 128000
郡道美玲 423000
鈴木勝 247000
鈴谷アキ 141000
鈴鹿詩子 537000
長尾景 292000
雨森小夜 157000
雪城真尋 159000
静凛 354000
飛鳥ひな 104000
魔使マオ 256000
魔界ノりりむ 308000
鷹宮リオン 446000
黒井しば 186000
黛灰 543000
민수하 98600
