DATA date is  22-10-16
ライバー,subscriberCount
AlbanKnox 555000
AmiciaMichella 90200
AzuraCecillia 59300
BanHada 70700
BonnivierPranaja 99800
DeremKado 39100
EliraPendora 504000
EnnaAlouette 476000
EtnaCrimson 49700
FinanaRyugu 464000
FulgurOvid 380000
Gaon 39200
HaYun 65000
HyonaElatiora 34100
IkeEveland 815000
LaylaAlstroemeria 71200
LeeRoha 91300
LucaKaneshiro 869000
MillieParfait 430000
MiyuOttavia 94200
MystaRias 965000
NagisaArcinia 29900
Nagi【にじさんじ】 76800
NaraHaramaung 65400
NaSera【にじさんじ】 41300
NinaKosaka 511000
OhJiyu 44100
PetraGurin 447000
PomuRainpuff 504000
RaiGalilei 46500
ReimuEndou 368000
RezaAvanluna 66500
RiksaDhirendra 51300
RosemiLovelock 419000
RyuHari 27300
Ryushen 588000
SelenTatsuki 554000
SonnyBrisko 430000
UkiVioleta 473000
VoxAkuma 1170000
XiaEkavira 41900
Yamino 781000
YugoAsuma 405000
えま★おうがすと 201000
える【にじさんじ】 329000
でびでび・でびる 516000
ましろ None
アクシア・クローネ 274000
アルス・アルマル 682000
アンジュ・カトリーナ 711000
イブラヒム 503000
エクス・アルビオ 317000
エリー・コニファー 187000
オリバー・エバンス 264000
ギルザレンⅲ世 133000
グウェル・オス・ガール 442000
シスカレオンタイン 121000
シスター・クレア 477000
ジョー・力一 435000
セフィナ 135000
セラフ・ダズルガーデン 157000
ゼアコルネリア 102000
タカラジマン 123000
ドーラ 313000
ニュイ・ソシエール 418000
ハナマキア 281000
フミ 213000
フレン・E・ルスタリオ 512000
ベルモンド・バンデラス 433000
ミカメラティカ 270000
ミン・スゥーハ 136000
モイラ 140000
ヤンナリ 158000
ラトナ・プティ 504000
リゼ・ヘルエスタ 707000
ルイス・キャミー 209000
レイン・パターソン 322000
レオス・ヴィンセント 326000
レヴィ・エリファ 296000
ローレン・イロアス 332000
三枝明那 558000
不破湊 707000
伏見ガク 249000
健屋花那 497000
先斗寧 166000
剣持刀也 765000
加賀美ハヤト 580000
勇気ちひろ 637000
卯月コウ 248000
周央サンゴ 408000
四季凪アキラ 178000
壱百満天原サロメ 1670000
夕陽リリ 251000
夜見れな 432000
夢月ロア 353000
夢追翔 294000
天ヶ瀬むゆ 108000
天宮こころ 491000
奈羅花 376000
宇志海いちご 164000
安土桃 131000
家長むぎ 177000
小野町春香 202000
山神カルタ 191000
弦月藤士郎 298000
愛園愛美 175000
成瀬鳴 125000
文野環 333000
早瀬走 221000
明楽レイ 51300
星川サラ 847000
春崎エアル 118000
月ノ美兎 944000
朝日南アカネ 212000
本間ひまわり 701000
来栖夏芽 194000
東堂コハク 116000
桜凛月 221000
森中花咲 282000
椎名唯華 619000
樋口楓 595000
海妹四葉 168000
渋谷ハジメ 154000
渡会雲雀 198000
瀬戸美夜子 162000
物述有栖 252000
甲斐田晴 523000
町田ちま 567000
白雪巴 384000
相羽ういは 344000
矢車りね 85900
社築 677000
神田笑一 238000
空星きらめ 160000
竜胆尊 518000
舞元啓介 391000
花畑チャイカ 407000
葉加瀬冬雪 389000
葉山舞鈴 280000
葛葉 1410000
西園チグサ 426000
語部紡 83300
赤羽葉子 174000
轟京子 135000
郡道美玲 447000
鈴木勝 262000
鈴谷アキ 148000
鈴鹿詩子 554000
長尾景 352000
雨森小夜 161000
雪城真尋 171000
静凛 365000
風楽奏斗 122000
飛鳥ひな 105000
魔使マオ 268000
魔界ノりりむ 329000
鷹宮リオン 457000
黒井しば 200000
黛灰 710000
