DATA date is  22-06-09
ライバー,subscriberCount
AmiciaMichella 79900
AzuraCecillia 51600
BanHada 60100
BonnivierPranaja 79500
DeremKado 31900
EtnaCrimson 47500
Gaon 28900
HaYun 42000
HyonaElatiora 28700
LaylaAlstroemeria 58200
LeeRoha 83900
MiyuOttavia 84000
NagisaArcinia 28100
Nagi【にじさんじ】 67000
NaraHaramaung 54500
NaSera【にじさんじ】 22500
OhJiyu 36700
RaiGalilei 43400
RezaAvanluna 52100
RiksaDhirendra 48200
RyuHari 22300
Ryushen 545000
XiaEkavira 32000
えま★おうがすと 200000
える【にじさんじ】 270000
でびでび・でびる 487000
ましろ None
アクシア・クローネ 243000
アルス・アルマル 621000
アンジュ・カトリーナ 664000
イブラヒム 473000
エクス・アルビオ 311000
エリー・コニファー 178000
オリバー・エバンス 225000
ギルザレンⅲ世 127000
グウェル・オス・ガール 397000
シスカレオンタイン 114000
シスター・クレア 436000
ジョー・力一 390000
セフィナ 77800
ゼアコルネリア 92400
タカラジマン 110000
ドーラ 302000
ニュイ・ソシエール 390000
ハナマキア 271000
フミ 204000
フレン・E・ルスタリオ 466000
ベルモンド・バンデラス 413000
ミカメラティカ 187000
モイラ 138000
ヤンナリ 108000
ラトナ・プティ 416000
リゼ・ヘルエスタ 655000
ルイス・キャミー 196000
レイン・パターソン 285000
レオス・ヴィンセント 274000
レヴィ・エリファ 277000
ローレン・イロアス 298000
三枝明那 484000
不破湊 570000
伏見ガク 224000
健屋花那 460000
先斗寧 120000
剣持刀也 659000
加賀美ハヤト 517000
勇気ちひろ 615000
卯月コウ 219000
周央サンゴ 349000
壱百満天原サロメ 1140000
夕陽リリ 235000
夜見れな 413000
夢月ロア 353000
夢追翔 282000
天ヶ瀬むゆ 95300
天宮こころ 439000
奈羅花 348000
宇志海いちご 163000
安土桃 118000
家長むぎ 171000
小野町春香 191000
山神カルタ 179000
弦月藤士郎 262000
愛園愛美 172000
成瀬鳴 117000
文野環 321000
早瀬走 211000
明楽レイ 47200
星川サラ 782000
春崎エアル 106000
月ノ美兎 876000
朝日南アカネ 190000
本間ひまわり 693000
来栖夏芽 177000
東堂コハク 110000
桜凛月 212000
森中花咲 275000
椎名唯華 575000
樋口楓 540000
海妹四葉 117000
渋谷ハジメ 146000
瀬戸美夜子 154000
物述有栖 248000
甲斐田晴 450000
町田ちま 506000
白雪巴 363000
相羽ういは 327000
矢車りね 75300
社築 624000
神田笑一 225000
空星きらめ 156000
竜胆尊 504000
舞元啓介 372000
花畑チャイカ 375000
葉加瀬冬雪 367000
葉山舞鈴 246000
葛葉 1310000
西園チグサ 366000
語部紡 77300
赤羽葉子 170000
轟京子 119000
郡道美玲 420000
鈴木勝 240000
鈴谷アキ 141000
鈴鹿詩子 535000
長尾景 286000
雨森小夜 157000
雪城真尋 158000
静凛 352000
飛鳥ひな 104000
魔使マオ 256000
魔界ノりりむ 306000
鷹宮リオン 445000
黒井しば 186000
黛灰 537000
민수하 93100
